AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	Gene	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	Study_type	collected_by	collection_date	geo_loc_name	host	host_disease	isolate	isolation_source	sample_type	strain	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
282	SAMN11831329	fastq sra	ncbi s3	s3.us-east-1	SRX5956876	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18CMNVxxx0091PfB1230	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184267	SRS4867366	18CMNVxxx0091PfB1230	Domestic imported malaria sample (DMS 2018)	Nevada	2018	Cameroon	"Homo Sapiens"	Malaria	18CMNVxxx0091PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
320	SAMN11831335	fastq sra	ncbi s3	s3.us-east-1	SRX5956875	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18GHPAxxx0098PfB1230	2019-06-03	2	1	Plasmodium falciparum	2019-06-03	SRR9184268	SRS4867365	18GHPAxxx0098PfB1230	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Ghana	"Homo Sapiens"	Malaria	18GHPAxxx0098PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
301	SAMN11831336	fastq sra	ncbi s3	s3.us-east-1	SRX5956874	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18LRRIxxx0099PfB1230	2019-06-03	6	3	Plasmodium falciparum	2019-06-03	SRR9184269	SRS4867364	18LRRIxxx0099PfB1230	Domestic imported malaria sample (DMS 2018)	Rhode Island	2018	Liberia	"Homo Sapiens"	Malaria	18LRRIxxx0099PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
459	SAMN11831364	fastq sra	ncbi s3	s3.us-east-1	SRX5956873	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18CUFLxxx0128PfB1230	2019-06-03	0	0	Plasmodium falciparum	2019-06-03	SRR9184270	SRS4867363	18CUFLxxx0128PfB1230	Domestic imported malaria sample (DMS 2018)	Florida	2018	Cuba	"Homo Sapiens"	Malaria	18CUFLxxx0128PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
307	SAMN11831366	fastq sra	ncbi s3	s3.us-east-1	SRX5956871	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18CMOHxxM0130PfB1230	2019-06-03	0	0	Plasmodium falciparum	2019-06-03	SRR9184272	SRS4867361	18CMOHxxM0130PfB1230	Domestic imported malaria sample (DMS 2018)	Ohio	2018	Cameroon	"Homo Sapiens"	Malaria	18CMOHxxM0130PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
394	SAMN11831365	fastq sra	ncbi s3	s3.us-east-1	SRX5956870	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18DOPAxxS0129PfB1230	2019-06-03	0	0	Plasmodium falciparum	2019-06-03	SRR9184273	SRS4867360	18DOPAxxS0129PfB1230	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Dominican Republic	"Homo Sapiens"	Malaria	18DOPAxxS0129PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
501	SAMN11831359	fastq sra	ncbi s3	s3.us-east-1	SRX5956868	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18GHRIxxx0122PfB1230	2019-06-03	0	0	Plasmodium falciparum	2019-06-03	SRR9184275	SRS4867359	18GHRIxxx0122PfB1230	Domestic imported malaria sample (DMS 2018)	Rhode Island	2018	Ghana	"Homo Sapiens"	Malaria	18GHRIxxx0122PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
501	SAMN11831362	fastq sra	ncbi s3	s3.us-east-1	SRX5956867	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18SDNVxxx0126PfB1230	2019-06-03	0	0	Plasmodium falciparum	2019-06-03	SRR9184276	SRS4867356	18SDNVxxx0126PfB1230	Domestic imported malaria sample (DMS 2018)	Nevada	2018	Sudan	"Homo Sapiens"	Malaria	18SDNVxxx0126PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
299	SAMN11831368	fastq sra	ncbi s3	s3.us-east-1	SRX5956865	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18IDAZxxx0132PfB1230	2019-06-03	0	0	Plasmodium falciparum	2019-06-03	SRR9184278	SRS4867357	18IDAZxxx0132PfB1230	Domestic imported malaria sample (DMS 2018)	Arizona	2018	Indonesia	"Homo Sapiens"	Malaria	18IDAZxxx0132PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
309	SAMN11831367	fastq sra	ncbi s3	s3.us-east-1	SRX5956864	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18MLPAxxM0131PfB1230	2019-06-03	0	0	Plasmodium falciparum	2019-06-03	SRR9184279	SRS4867354	18MLPAxxM0131PfB1230	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Mali	"Homo Sapiens"	Malaria	18MLPAxxM0131PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
288	SAMN11831284	fastq sra	ncbi s3	s3.us-east-1	SRX5956863	K13, CytB, DHPS, DHFR, CRT, MDR1	18LRPA00M0045PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184280	SRS4867352	18LRPA00M0045PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Liberia	"Homo Sapiens"	Malaria	18LRPA00M0045PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
294	SAMN11831283	fastq sra	ncbi s3	s3.us-east-1	SRX5956862	K13, CytB, DHPS, DHFR, CRT, MDR1	18NGWI00x0037PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184281	SRS4867353	18NGWI00x0037PfB1190	Domestic imported malaria sample (DMS 2018)	Wisconsin	2018	Nigeria	"Homo Sapiens"	Malaria	18NGWI00x0037PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
279	SAMN11831286	fastq sra	ncbi s3	s3.us-east-1	SRX5956861	K13, CytB, DHPS, DHFR, CRT, MDR1	18xxTX00x0047PfB1190	2019-06-03	5	3	Plasmodium falciparum	2019-06-03	SRR9184282	SRS4867351	18xxTX00x0047PfB1190	Domestic imported malaria sample (DMS 2018)	Texas	2018	NA	"Homo Sapiens"	Malaria	18xxTX00x0047PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
310	SAMN11831285	fastq sra	ncbi s3	s3.us-east-1	SRX5956860	K13, CytB, DHPS, DHFR, CRT, MDR1	18xxTX00x0046PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184283	SRS4867350	18xxTX00x0046PfB1190	Domestic imported malaria sample (DMS 2018)	Texas	2018	NA	"Homo Sapiens"	Malaria	18xxTX00x0046PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
292	SAMN11831280	fastq sra	ncbi s3	s3.us-east-1	SRX5956859	K13, CytB, DHPS, DHFR, CRT, MDR1	18xxMN00x0034PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184284	SRS4867349	18xxMN00x0034PfB1190	Domestic imported malaria sample (DMS 2018)	Minnesota	2018	NA	"Homo Sapiens"	Malaria	18xxMN00x0034PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
284	SAMN11831279	fastq sra	ncbi s3	s3.us-east-1	SRX5956858	K13, CytB, DHPS, DHFR, CRT, MDR1	18NGRI00x0033PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184285	SRS4867346	18NGRI00x0033PfB1190	Domestic imported malaria sample (DMS 2018)	Rhode Island	2018	Nigeria	"Homo Sapiens"	Malaria	18NGRI00x0033PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
288	SAMN11831282	fastq sra	ncbi s3	s3.us-east-1	SRX5956857	K13, CytB, DHPS, DHFR, CRT, MDR1	18KEPA00x0036PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184286	SRS4867348	18KEPA00x0036PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Kenya	"Homo Sapiens"	Malaria	18KEPA00x0036PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
274	SAMN11831281	fastq sra	ncbi s3	s3.us-east-1	SRX5956856	K13, CytB, DHPS, DHFR, CRT, MDR1	18KEPA00M0035PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184287	SRS4867347	18KEPA00M0035PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Kenya	"Homo Sapiens"	Malaria	18KEPA00M0035PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
270	SAMN11831288	fastq sra	ncbi s3	s3.us-east-1	SRX5956855	K13, CytB, DHPS, DHFR, CRT, MDR1	18PKMA00M048BPfB1190	2019-06-03	5	2	Plasmodium falciparum	2019-06-03	SRR9184288	SRS4867345	18PKMA00M048BPfB1190	Domestic imported malaria sample (DMS 2018)	Massachusetts	2018	Pakistan	"Homo Sapiens"	Malaria	18PKMA00M048BPfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
284	SAMN11831287	fastq sra	ncbi s3	s3.us-east-1	SRX5956854	K13, CytB, DHPS, DHFR, CRT, MDR1	18PKMA00M048APfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184289	SRS4867343	18PKMA00M048APfB1190	Domestic imported malaria sample (DMS 2018)	Massachusetts	2018	Pakistan	"Homo Sapiens"	Malaria	18PKMA00M048APfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
319	SAMN11831275	fastq sra	ncbi s3	s3.us-east-1	SRX5956853	K13, CytB, DHPS, DHFR, CRT, MDR1	18LRPA00A0029PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184290	SRS4867344	18LRPA00A0029PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Liberia	"Homo Sapiens"	Malaria	18LRPA00A0029PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
272	SAMN11831276	fastq sra	ncbi s3	s3.us-east-1	SRX5956852	K13, CytB, DHPS, DHFR, CRT, MDR1	18NGPA00M0030PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184291	SRS4867342	18NGPA00M0030PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Nigeria	"Homo Sapiens"	Malaria	18NGPA00M0030PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
289	SAMN11831273	fastq sra	ncbi s3	s3.us-east-1	SRX5956851	K13, CytB, DHPS, DHFR, CRT, MDR1	18LRPA00L0026PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184292	SRS4867341	18LRPA00L0026PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Liberia	"Homo Sapiens"	Malaria	18LRPA00L0026PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
317	SAMN11831274	fastq sra	ncbi s3	s3.us-east-1	SRX5956850	K13, CytB, DHPS, DHFR, CRT, MDR1	18LRPA00x0027PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184293	SRS4867339	18LRPA00x0027PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Liberia	"Homo Sapiens"	Malaria	18LRPA00x0027PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
303	SAMN11831271	fastq sra	ncbi s3	s3.us-east-1	SRX5956849	K13, CytB, DHPS, DHFR, CRT, MDR1	18NGPA00R0024PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184294	SRS4867340	18NGPA00R0024PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Nigeria	"Homo Sapiens"	Malaria	18NGPA00R0024PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
285	SAMN11831272	fastq sra	ncbi s3	s3.us-east-1	SRX5956848	K13, CytB, DHPS, DHFR, CRT, MDR1	18xxIA00x0025PfB1190	2019-06-03	2	1	Plasmodium falciparum	2019-06-03	SRR9184295	SRS4867338	18xxIA00x0025PfB1190	Domestic imported malaria sample (DMS 2018)	Iowa	2018	NA	"Homo Sapiens"	Malaria	18xxIA00x0025PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
269	SAMN11831269	fastq sra	ncbi s3	s3.us-east-1	SRX5956847	K13, CytB, DHPS, DHFR, CRT, MDR1	18xxPA00x0021PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184296	SRS4867337	18xxPA00x0021PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	NA	"Homo Sapiens"	Malaria	18xxPA00x0021PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
244	SAMN11831270	fastq sra	ncbi s3	s3.us-east-1	SRX5956846	K13, CytB, DHPS, DHFR, CRT, MDR1	18xxPA00x0022PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184297	SRS4867336	18xxPA00x0022PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	NA	"Homo Sapiens"	Malaria	18xxPA00x0022PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
305	SAMN11831277	fastq sra	ncbi s3	s3.us-east-1	SRX5956845	K13, CytB, DHPS, DHFR, CRT, MDR1	18LRPA00Q0031PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184298	SRS4867335	18LRPA00Q0031PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Liberia	"Homo Sapiens"	Malaria	18LRPA00Q0031PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
263	SAMN11831278	fastq sra	ncbi s3	s3.us-east-1	SRX5956844	K13, CytB, DHPS, DHFR, CRT, MDR1	18KEAZ00x0032PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184299	SRS4867334	18KEAZ00x0032PfB1190	Domestic imported malaria sample (DMS 2018)	Arizona	2018	Kenya	"Homo Sapiens"	Malaria	18KEAZ00x0032PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
285	SAMN11831328	fastq sra	ncbi s3	s3.us-east-1	SRX5956843	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18SLPAxxx0090PfB1230	2019-06-03	8	4	Plasmodium falciparum	2019-06-03	SRR9184300	SRS4867333	18SLPAxxx0090PfB1230	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Sierra Leone	"Homo Sapiens"	Malaria	18SLPAxxx0090PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
284	SAMN11831302	fastq sra	ncbi s3	s3.us-east-1	SRX5956842	K13, CytB, DHPS, DHFR, CRT, MDR1	18KEPA00x0063PfB1190	2019-06-03	2	1	Plasmodium falciparum	2019-06-03	SRR9184301	SRS4867332	18KEPA00x0063PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Kenya	"Homo Sapiens"	Malaria	18KEPA00x0063PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
299	SAMN11831301	fastq sra	ncbi s3	s3.us-east-1	SRX5956841	K13, CytB, DHPS, DHFR, CRT, MDR1	18NGRI00x0062PfB1190	2019-06-03	2	1	Plasmodium falciparum	2019-06-03	SRR9184302	SRS4867331	18NGRI00x0062PfB1190	Domestic imported malaria sample (DMS 2018)	Rhode Island	2018	Nigeria	"Homo Sapiens"	Malaria	18NGRI00x0062PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
281	SAMN11831300	fastq sra	ncbi s3	s3.us-east-1	SRX5956840	K13, CytB, DHPS, DHFR, CRT, MDR1	18KEPA00x0061PfB1190	2019-06-03	2	1	Plasmodium falciparum	2019-06-03	SRR9184303	SRS4867330	18KEPA00x0061PfB1190	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Kenya	"Homo Sapiens"	Malaria	18KEPA00x0061PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
279	SAMN11831299	fastq sra	ncbi s3	s3.us-east-1	SRX5956839	K13, CytB, DHPS, DHFR, CRT, MDR1	18NGWI00x0060PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184304	SRS4867329	18NGWI00x0060PfB1190	Domestic imported malaria sample (DMS 2018)	Wisconsin	2018	Nigeria	"Homo Sapiens"	Malaria	18NGWI00x0060PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
275	SAMN11831306	fastq sra	ncbi s3	s3.us-east-1	SRX5956838	K13, CytB, DHPS, DHFR, CRT, MDR1	18CMWI00x0068PfB1190	2019-06-03	3	2	Plasmodium falciparum	2019-06-03	SRR9184305	SRS4867328	18CMWI00x0068PfB1190	Domestic imported malaria sample (DMS 2018)	Wisconsin	2018	Cameroon	"Homo Sapiens"	Malaria	18CMWI00x0068PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
290	SAMN11831305	fastq sra	ncbi s3	s3.us-east-1	SRX5956837	K13, CytB, DHPS, DHFR, CRT, MDR1	18SDTX00x0067PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184306	SRS4867327	18SDTX00x0067PfB1190	Domestic imported malaria sample (DMS 2018)	Texas	2018	South Sudan	"Homo Sapiens"	Malaria	18SDTX00x0067PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
293	SAMN11831304	fastq sra	ncbi s3	s3.us-east-1	SRX5956836	K13, CytB, DHPS, DHFR, CRT, MDR1	18GHTX00x0066PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184307	SRS4867326	18GHTX00x0066PfB1190	Domestic imported malaria sample (DMS 2018)	Texas	2018	Ghana	"Homo Sapiens"	Malaria	18GHTX00x0066PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
283	SAMN11831303	fastq sra	ncbi s3	s3.us-east-1	SRX5956835	K13, CytB, DHPS, DHFR, CRT, MDR1	18TGFL00x0065PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184308	SRS4867325	18TGFL00x0065PfB1190	Domestic imported malaria sample (DMS 2018)	Florida	2018	Togo	"Homo Sapiens"	Malaria	18TGFL00x0065PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
355	SAMN11831348	fastq sra	ncbi s3	s3.us-east-1	SRX5956834	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18CIPAxxx0111PfB1230	2019-06-03	1	1	Plasmodium falciparum	2019-06-03	SRR9184309	SRS4867324	18CIPAxxx0111PfB1230	Domestic imported malaria sample (DMS 2018)	Pennsylvania	2018	Cote d'Ivoire	"Homo Sapiens"	Malaria	18CIPAxxx0111PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
327	SAMN11831308	fastq sra	ncbi s3	s3.us-east-1	SRX5956833	K13, CytB, DHPS, DHFR, CRT, MDR1	18xxAZ00x0070PfB1190	2019-06-03	3	1	Plasmodium falciparum	2019-06-03	SRR9184310	SRS4867322	18xxAZ00x0070PfB1190	Domestic imported malaria sample (DMS 2018)	Arizona	2018	NA	"Homo Sapiens"	Malaria	18xxAZ00x0070PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
271	SAMN11831307	fastq sra	ncbi s3	s3.us-east-1	SRX5956832	K13, CytB, DHPS, DHFR, CRT, MDR1	18AFNC00x0069PfB1190	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184311	SRS4867323	18AFNC00x0069PfB1190	Domestic imported malaria sample (DMS 2018)	North Carolina	2018	Afghanistan	"Homo Sapiens"	Malaria	18AFNC00x0069PfB1190	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
333	SAMN11831347	fastq sra	ncbi s3	s3.us-east-1	SRX5956831	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	18xxNVxxx0110PfB1230	2019-06-03	4	2	Plasmodium falciparum	2019-06-03	SRR9184312	SRS4867321	18xxNVxxx0110PfB1230	Domestic imported malaria sample (DMS 2018)	Nevada	2018	NA	"Homo Sapiens"	Malaria	18xxNVxxx0110PfB1230	blood	Whole Blood	NA	AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
